,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
4,1839,BNB,BNB,bnb,1743,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702720.9220095,151702720.9220095,False,,5,,,,2023-11-06T16:23:00.000Z,250.44944972819098,499847965.3706115,31.364,-1.00295141,3.59361914,9.66475526,17.78525221,16.61799347,2.40273241,37993862977.18661,2.8641,37993862977.19,,2023-11-06T16:23:00.000Z,,,,,,2023-11-06 08:25:13.750177
5,3408,USDC,USDC,usd-coin,14795,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24506753016.612152,24506753016.612152,False,,6,,,,2023-11-06T16:24:00.000Z,0.9999155302729215,3791385824.2759514,36.5511,-0.02131695,-0.01753652,-0.01967369,-0.01823152,-0.0312768,-0.02194041,24504682937.873257,1.8477,24504682937.87,,2023-11-06T16:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-06 08:25:13.750177
6,5426,Solana,SOL,solana,541,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420088857.6642688,561771868.097821,True,,7,,,,2023-11-06T16:24:00.000Z,40.037780604674744,889035162.645403,-0.7372,-1.43577709,-2.25824953,14.69597455,71.17319188,104.47257579,68.00214458,16819425517.63043,1.2682,22492098804.78,,2023-11-06T16:24:00.000Z,,,,,,2023-11-06 08:25:13.750177
7,2010,Cardano,ADA,cardano,959,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258614981.382,36320189326.908,False,,8,,,,2023-11-06T16:23:00.000Z,0.35110744325002546,315366199.82407296,15.6415,-1.17854875,1.68092742,16.6612503,35.68674741,37.6236164,18.90165538,12379562158.65008,0.9334,15799834946.25,,2023-11-06T16:23:00.000Z,,,,,,2023-11-06 08:25:13.750177
8,74,Dogecoin,DOGE,dogecoin,820,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141720836383.70523,141720836383.70523,True,,9,,,,2023-11-06T16:24:00.000Z,0.07367606103076642,527774633.17905533,46.5289,-1.26006163,4.8155228,5.81438768,20.04140468,16.55365455,-1.08812396,10441432990.73713,0.7873,10441432990.74,,2023-11-06T16:24:00.000Z,,,,,,2023-11-06 08:25:13.750177
9,1958,TRON,TRX,tron,861,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88743670035.01768,88743732832.14987,True,,10,71659659264.0,7014737773.703052,,2023-11-06T16:23:00.000Z,0.09788963338299152,215339138.0278335,39.0854,-1.12448056,-0.46159987,2.88519301,10.73117075,23.64320667,27.54330932,8687085324.789051,0.6549,8687091471.98,,2023-11-06T16:23:00.000Z,,,,,,2023-11-06 08:25:13.750177
10,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7906470425.96089,,2023-11-06T16:24:00.000Z,2.315783421953161,17507378.54038678,36.6239,-0.70804582,1.70217582,10.88456972,11.19621554,27.53792013,85.44456122,7947518802.442621,0.5994,11689052360.48,,2023-11-06T16:24:00.000Z,,,,,,2023-11-06 08:25:13.750177
11,1975,Chainlink,LINK,chainlink,1406,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-06T16:23:00.000Z,12.557228613626195,691686090.6600462,-2.4271,-1.73352588,5.78312284,10.21748277,66.10008342,100.39194459,70.56875063,6992492382.466635,0.5272,12557228613.63,,2023-11-06T16:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-06 08:25:13.750177
12,3890,Polygon,MATIC,polygon,1044,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244522331.079987,10000000000.0,False,,13,,,,2023-11-06T16:23:00.000Z,0.7103277202578122,264301418.8715772,28.0839,-0.91606539,3.76112719,9.75327766,24.57380159,28.35150212,4.34976886,6566640472.308483,0.495,7103277202.58,,2023-11-06T16:23:00.000Z,,,,,,2023-11-06 08:25:13.750177
13,6636,Polkadot,DOT,polkadot-new,605,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1242330892.1105666,1374591393.8189182,True,,14,,,,2023-11-06T16:23:00.000Z,4.848248970485239,190819441.0131148,5.3052,-0.70255024,1.23070371,11.05929501,18.83059311,13.77221512,-3.52396451,6023129468.677063,0.454,6664361309.92,,2023-11-06T16:23:00.000Z,,,,,,2023-11-06 08:25:13.750177
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1476,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-06T16:24:00.000Z,35073.677385135525,137944412.8652989,8.6438,-0.3052931,0.42852772,1.38532335,25.46834802,36.17149887,18.80614173,5746536924.602281,0.4333,5746536924.6,,2023-11-06T16:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-06 08:25:13.750177
0,1,Bitcoin,BTC,bitcoin,10539,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19535225.0,19535225.0,False,,1,,,,2023-11-07T01:41:00.000Z,34900.11019405838,12676676285.887476,0.792,0.03246334,-0.22983436,1.23831891,24.61922325,32.62618985,17.01632593,681781505165.7241,51.4042,732902314075.23,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
1,1027,Ethereum,ETH,ethereum,7727,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120269157.95539106,120269157.95539106,True,,2,,,,2023-11-07T01:41:00.000Z,1890.5732332124937,8320743183.657626,-6.6506,0.06543694,-0.09818624,4.41729126,15.3681816,14.53967917,1.7299605,227377650811.4678,17.1436,227377650811.47,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
2,825,Tether USDt,USDT,tether,65172,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85392259446.54083,88623656723.66243,True,,3,,,,2023-11-07T01:40:00.000Z,1.0002423117154569,29447424382.533443,5.8668,-0.03707233,-0.06131518,-0.02706666,-0.01969185,0.0704863,0.05603788,85412950991.41406,6.4375,88645131273.95,,2023-11-07T01:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-06 17:41:37.056362
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702675.8887009,151702675.8887009,False,,4,,,,2023-11-07T01:40:00.000Z,251.61043492943404,536118294.26729596,24.8827,-0.42992108,2.7585327,10.16891411,18.53096314,15.65946461,2.89963228,38169976260.315,2.8779,38169976260.32,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-07T01:41:00.000Z,0.6868292357347985,3364035863.657929,56.6162,0.35544481,0.75432389,18.64640979,31.42180673,35.8265662,6.91692804,36824924871.29492,2.7765,68682923573.48,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
5,3408,USDC,USDC,usd-coin,14798,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24448993502.235703,24448993502.235703,False,,6,,,,2023-11-07T01:41:00.000Z,1.000135197349591,3754159782.4012384,12.5386,0.0192057,0.01224227,0.00142898,0.00990611,0.00095185,0.01635051,24452298941.357376,1.8446,24452298941.36,,2023-11-07T01:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-06 17:41:37.056362
6,5426,Solana,SOL,solana,543,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420626983.96160424,561771529.7667229,True,,7,,,,2023-11-07T01:41:00.000Z,41.42313378553735,1081148427.8833163,23.1914,-0.91959701,0.05858568,15.19948712,78.07611625,105.94064949,69.50439507,17423687830.44861,1.3144,23270337234.43,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
7,2010,Cardano,ADA,cardano,960,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258584189.787,36335222697.088,False,,8,,,,2023-11-07T01:40:00.000Z,0.36334537182290416,431137010.01918495,31.614,0.6686994,4.22724999,19.80158139,40.57598242,40.84197739,21.70280798,12811043382.38733,0.9656,16350541732.03,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141725146383.70523,141725146383.70523,True,,9,,,,2023-11-07T01:41:00.000Z,0.07499530980817148,721879822.015893,49.617,-0.00957403,3.56253834,7.39232252,21.93211016,17.55838693,-0.19903613,10628721260.654428,0.8018,10628721260.65,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
9,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88741649809.46088,88741664780.3285,True,,10,71659659264.0,6979327566.602669,,2023-11-07T01:40:00.000Z,0.09739548915367097,215186965.38671818,27.9219,-0.16136285,-0.97023942,1.65853271,10.38795167,22.74866055,27.11190524,8643036391.496214,0.6517,8643037849.59,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
10,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,8332145518.5525675,,2023-11-07T01:41:00.000Z,2.4404624847275445,24009522.77863473,77.0202,-0.19856884,6.8594023,14.64982831,18.22286561,35.7962719,91.84871604,8375403891.469905,0.6315,12318377227.05,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
11,1975,Chainlink,LINK,chainlink,1408,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-07T01:40:00.000Z,12.9205747425721,764816350.8062977,-2.975,0.20045707,5.30618979,13.70629746,71.66518626,102.90254799,72.95532987,7194821663.634295,0.5423,12920574742.57,,2023-11-07T01:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-06 17:41:37.056362
12,3890,Polygon,MATIC,polygon,1047,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244522331.079987,10000000000.0,False,,13,,,,2023-11-07T01:40:00.000Z,0.7431950206868739,301443989.6451843,20.1442,2.30439906,5.51181914,14.38619721,31.99456008,33.87374734,7.39414173,6870482965.087258,0.518,7431950206.87,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
13,6636,Polkadot,DOT,polkadot-new,607,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1247911780.8252113,1374672262.533563,True,,14,,,,2023-11-07T01:40:00.000Z,4.939559680530034,186971131.02667338,-10.5722,0.41561906,2.59600197,8.52933627,21.72013043,14.56702405,-2.52359409,6164134717.4226465,0.4648,6790275681.95,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1479,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-07T01:41:00.000Z,34943.55915127929,108567519.07806174,-32.6928,-0.07780757,-0.38323007,1.34724358,24.96465641,32.85789126,17.21929961,5725218109.719875,0.4318,5725218109.72,,2023-11-07T01:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-06 17:41:37.056362
0,1,Bitcoin,BTC,bitcoin,10539,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19535225.0,19535225.0,False,,1,,,,2023-11-07T01:41:00.000Z,34900.11019405838,12676676285.887476,0.792,0.03246334,-0.22983436,1.23831891,24.61922325,32.62618985,17.01632593,681781505165.7241,51.4042,732902314075.23,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
1,1027,Ethereum,ETH,ethereum,7727,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120269157.95539106,120269157.95539106,True,,2,,,,2023-11-07T01:41:00.000Z,1890.5732332124937,8320743183.657626,-6.6506,0.06543694,-0.09818624,4.41729126,15.3681816,14.53967917,1.7299605,227377650811.4678,17.1436,227377650811.47,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
2,825,Tether USDt,USDT,tether,65172,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85392259446.54083,88623656723.66243,True,,3,,,,2023-11-07T01:40:00.000Z,1.0002423117154569,29447424382.533443,5.8668,-0.03707233,-0.06131518,-0.02706666,-0.01969185,0.0704863,0.05603788,85412950991.41406,6.4375,88645131273.95,,2023-11-07T01:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-06 17:41:37.056362
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702675.8887009,151702675.8887009,False,,4,,,,2023-11-07T01:40:00.000Z,251.61043492943404,536118294.26729596,24.8827,-0.42992108,2.7585327,10.16891411,18.53096314,15.65946461,2.89963228,38169976260.315,2.8779,38169976260.32,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-07T01:41:00.000Z,0.6868292357347985,3364035863.657929,56.6162,0.35544481,0.75432389,18.64640979,31.42180673,35.8265662,6.91692804,36824924871.29492,2.7765,68682923573.48,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
5,3408,USDC,USDC,usd-coin,14798,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24448993502.235703,24448993502.235703,False,,6,,,,2023-11-07T01:41:00.000Z,1.000135197349591,3754159782.4012384,12.5386,0.0192057,0.01224227,0.00142898,0.00990611,0.00095185,0.01635051,24452298941.357376,1.8446,24452298941.36,,2023-11-07T01:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-06 17:41:37.056362
6,5426,Solana,SOL,solana,543,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420626983.96160424,561771529.7667229,True,,7,,,,2023-11-07T01:41:00.000Z,41.42313378553735,1081148427.8833163,23.1914,-0.91959701,0.05858568,15.19948712,78.07611625,105.94064949,69.50439507,17423687830.44861,1.3144,23270337234.43,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
7,2010,Cardano,ADA,cardano,960,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258584189.787,36335222697.088,False,,8,,,,2023-11-07T01:40:00.000Z,0.36334537182290416,431137010.01918495,31.614,0.6686994,4.22724999,19.80158139,40.57598242,40.84197739,21.70280798,12811043382.38733,0.9656,16350541732.03,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141725146383.70523,141725146383.70523,True,,9,,,,2023-11-07T01:41:00.000Z,0.07499530980817148,721879822.015893,49.617,-0.00957403,3.56253834,7.39232252,21.93211016,17.55838693,-0.19903613,10628721260.654428,0.8018,10628721260.65,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
9,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88741649809.46088,88741664780.3285,True,,10,71659659264.0,6979327566.602669,,2023-11-07T01:40:00.000Z,0.09739548915367097,215186965.38671818,27.9219,-0.16136285,-0.97023942,1.65853271,10.38795167,22.74866055,27.11190524,8643036391.496214,0.6517,8643037849.59,,2023-11-07T01:40:00.000Z,,,,,,2023-11-06 17:41:37.056362
10,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,8332145518.5525675,,2023-11-07T01:41:00.000Z,2.4404624847275445,24009522.77863473,77.0202,-0.19856884,6.8594023,14.64982831,18.22286561,35.7962719,91.84871604,8375403891.469905,0.6315,12318377227.05,,2023-11-07T01:41:00.000Z,,,,,,2023-11-06 17:41:37.056362
